variant_name,detection_mode,distance_filter,pose_source,samples_total,samples_with_tag,samples_used_train,samples_used_val,excluded_by_distance,excluded_by_reprojection,train_trans_mean,train_trans_median,train_trans_rms,train_trans_max,val_trans_mean,val_trans_median,val_trans_rms,val_trans_max,train_rot_mean,train_rot_median,train_rot_max,val_rot_mean,val_rot_median,val_rot_max,offsets_deg,runtime_safe,recommended_for_runtime,hand_eye_json,not_recommended_reason
raw_all,raw,all,tcp_pose,28,28,16,7,0,5,25.76279531202865,22.643956175383813,27.293118822647553,43.52222307584357,26.680255588861087,26.155387555708305,29.852978014792278,44.47766178384717,4.500558482494687,4.119093467939111,10.14858196902184,4.78972299697666,4.764511182211238,7.90129262222753,,True,False,/home/yd/program/nyx/arx-difussion-deploy/umi-deploy/data_local/hand_eye_recalib_640/compare_variants_fk_debug_dry_run/raw_all.json,not selected
raw_250_350,raw,250_350,tcp_pose,28,28,6,2,20,0,19.07288256305777,21.229908779677668,20.186589268770007,26.449138742987675,24.832421952869673,24.832421952869673,25.00790175434584,27.78978059017595,5.075156699343748,4.898021485764021,8.756813326459472,3.2124951477678287,3.2124951477678287,3.5971609112846252,,True,False,/home/yd/program/nyx/arx-difussion-deploy/umi-deploy/data_local/hand_eye_recalib_640/compare_variants_fk_debug_dry_run/raw_250_350.json,validation sample count is too small
raw_300_350,raw,300_350,tcp_pose,28,28,1,0,27,0,,,,,,,,,,,,,,,,True,False,,fewer than 3 training samples after filtering
rectified_250_350,rectified,250_350,tcp_pose,28,28,6,2,20,0,19.205056589092944,21.535174681366744,20.54577418306211,28.575575217160637,26.621443972356598,26.621443972356598,26.648924749759303,27.831365930588795,5.07717826221233,4.938343082868511,8.622620672082327,3.290021568081225,3.290021568081225,3.7873489099236823,,True,False,/home/yd/program/nyx/arx-difussion-deploy/umi-deploy/data_local/hand_eye_recalib_640/compare_variants_fk_debug_dry_run/rectified_250_350.json,validation sample count is too small
rectified_300_350,rectified,300_350,tcp_pose,28,28,1,0,27,0,,,,,,,,,,,,,,,,True,False,,fewer than 3 training samples after filtering
offset_300_350_bound5,raw,300_350,joint_state_corrected_fk,28,28,1,0,27,0,,,,,,,,,,,,,,,,False,False,,fewer than 3 training samples after filtering
offset_250_350_bound5,raw,250_350,joint_state_corrected_fk,28,28,6,2,20,0,10.256310353200087,9.966526936346243,10.405564384227882,13.1725051606949,16.78721247556655,16.78721247556655,16.837545348980395,18.088147016254155,3.576734638690701,3.889007188430649,5.215930991764839,3.9319472129052615,3.9319472129052615,5.700802598512424,"[0.001807, 5.0, -1.410417, -4.22753, 4.045733, 0.000551]",False,False,/home/yd/program/nyx/arx-difussion-deploy/umi-deploy/data_local/hand_eye_recalib_640/compare_variants_fk_debug_dry_run/offset_250_350_bound5.json,diagnostic virtual joint offset variant; runtime TCP frame would not match
rectified_offset_300_350_bound5,rectified,300_350,joint_state_corrected_fk,28,28,1,0,27,0,,,,,,,,,,,,,,,,False,False,,fewer than 3 training samples after filtering
