variant,mode,removed,removed_group,base_median_mm,new_median_mm,improvement_mm,new_rms_mm,new_max_mm,suspected_reason
raw_250_350,leave_one_out,32,,33.979898974783886,31.870348799566454,2.109550175217432,39.04582000534245,86.89777612214843,unknown
raw_250_350,leave_one_out,33,,33.979898974783886,33.690047577918754,0.2898513968651315,38.94966458474038,85.52418552468163,unknown
raw_250_350,leave_one_out,34,,33.979898974783886,34.969862651407425,-0.9899636766235389,38.69177739824746,83.30346397894994,unknown
raw_250_350,leave_one_out,35,,33.979898974783886,35.32632377655255,-1.3464248017686629,38.76223292705532,82.499455636454,unknown
raw_250_350,leave_one_out,36,,33.979898974783886,35.40348074958761,-1.423581774803722,38.337216515189056,82.94203967765465,unknown
raw_250_350,drop_top_1_residual,29,,33.979898974783886,30.818283019755697,3.1616159550281893,35.956398948570204,78.81248168782572,top residual group
raw_250_350,drop_top_2_residual,17 29,,33.979898974783886,29.52286896726337,4.457030007520515,34.00603323471379,81.03354870325002,top residual group
raw_250_350,drop_top_3_residual,16 17 29,,33.979898974783886,27.682008197981908,6.297890776801978,32.10707444145581,56.51167319978609,top residual group
raw_250_350,drop_top_4_residual,13 16 17 29,,33.979898974783886,26.725133325059225,7.254765649724661,32.19781383741554,57.246437808799335,top residual group
raw_250_350,drop_top_5_residual,13 16 17 29 32,,33.979898974783886,25.759764661565168,8.220134313218718,31.85257365814342,57.8499959992787,top residual group
raw_250_350,drop_index_group,0 1 2 3 4 5 6 7 8,group_0_0_8,33.979898974783886,37.440389193623865,-3.460490218839979,40.84437514014154,82.48499210080276,unknown
raw_250_350,drop_index_group,9 10 11 12 13 14 15,group_1_9_15,33.979898974783886,32.000658961493045,1.9792400132908412,41.3994078062202,91.45096678187073,unknown
raw_250_350,drop_index_group,16 17 19 20 21 22 23 24,group_2_16_24,33.979898974783886,25.973465233028243,8.006433741755643,34.618499134985264,73.36093234830616,unknown
raw_250_350,drop_index_group,25 26 27 28 29 30 31 32 33 34 35 36,group_3_25_36,33.979898974783886,17.82381809254823,16.156080882235656,25.952043574167707,49.85020277729018,possible cluster/tag movement
raw_300_350,leave_one_out,0,,35.09826956645671,36.00946070011641,-0.911191133659706,45.24809414930818,90.08844410168714,unknown
raw_300_350,leave_one_out,2,,35.09826956645671,36.2250948523093,-1.1268252858525898,45.29650924497971,89.65046428585717,unknown
raw_300_350,leave_one_out,4,,35.09826956645671,37.08095930012332,-1.9826897336666107,45.45644462462467,89.6585520380731,unknown
raw_300_350,leave_one_out,7,,35.09826956645671,36.515718515520526,-1.417448949063818,44.97283215553965,89.92224132102317,unknown
raw_300_350,leave_one_out,8,,35.09826956645671,35.76425961789135,-0.6659900514346404,45.157383795686115,91.96256456029289,unknown
raw_300_350,leave_one_out,10,,35.09826956645671,36.131605232705745,-1.0333356662490374,45.12476024247182,90.30354187648012,unknown
raw_300_350,leave_one_out,12,,35.09826956645671,35.832213470073135,-0.7339439036164279,45.712022774064096,99.30051325995936,geometric outlier
raw_300_350,leave_one_out,17,,35.09826956645671,32.07202084950244,3.026248716954271,41.4962001975894,70.58068740179226,geometric outlier
raw_300_350,leave_one_out,19,,35.09826956645671,37.59738134060075,-2.4991117741440405,44.62482061165396,92.06403817705987,unknown
raw_300_350,leave_one_out,20,,35.09826956645671,38.46754304968174,-3.3692734832250295,44.98185855500127,91.31143212571725,unknown
raw_300_350,leave_one_out,21,,35.09826956645671,33.07016633587772,2.028103230578985,45.39250798315212,90.09959354843039,unknown
raw_300_350,leave_one_out,23,,35.09826956645671,32.893894180008225,2.2043753864484827,44.417026973563004,90.1705840064782,geometric outlier
raw_300_350,leave_one_out,25,,35.09826956645671,33.16074372069963,1.9375258457570794,44.48176929199527,91.14401237566442,geometric outlier
raw_300_350,leave_one_out,27,,35.09826956645671,34.1537995337122,0.9444700327445048,44.10396119639971,90.49336440267776,geometric outlier
raw_300_350,leave_one_out,29,,35.09826956645671,33.20404492769281,1.8942246387638946,41.10891035207294,91.19589868222337,geometric outlier
raw_300_350,leave_one_out,30,,35.09826956645671,35.00956240784207,0.08870715861463907,44.523907164524445,90.27956048566665,unknown
raw_300_350,leave_one_out,32,,35.09826956645671,34.84358570397937,0.25468386247733577,45.92925271035662,92.3987544632146,unknown
raw_300_350,leave_one_out,33,,35.09826956645671,37.006489564278375,-1.9082199978216678,44.767354942900106,87.809656668676,unknown
raw_300_350,leave_one_out,34,,35.09826956645671,34.39794299688965,0.7003265695670606,44.440370169826814,86.81108982224934,unknown
raw_300_350,leave_one_out,35,,35.09826956645671,34.92382425796982,0.174445308486888,44.59590994568141,86.77609510320356,unknown
