variant,mode,removed,removed_group,base_median_mm,new_median_mm,improvement_mm,new_rms_mm,new_max_mm,suspected_reason
raw_all,leave_one_out,21,,34.01236978367564,33.31398483971273,0.6983849439629068,41.49803880124718,82.84432612315146,geometric outlier
raw_all,leave_one_out,22,,34.01236978367564,33.40100529887485,0.611364484800788,40.72940311344084,83.48259838637544,geometric outlier
raw_all,leave_one_out,23,,34.01236978367564,34.610227117554686,-0.5978573338790483,41.304274486315954,79.15401088806004,unknown
raw_all,leave_one_out,24,,34.01236978367564,35.25552809042746,-1.2431583067518233,41.003164457067555,78.00667422992427,geometric outlier
raw_all,leave_one_out,25,,34.01236978367564,34.95431977022825,-0.9419499865526149,41.11407173019123,78.59430699245401,geometric outlier
raw_all,leave_one_out,26,,34.01236978367564,34.81274771730525,-0.800377933629612,41.255168231314336,78.4981149783295,unknown
raw_all,leave_one_out,27,,34.01236978367564,34.67307645142331,-0.6607066677476752,41.52981641793181,78.84462184968706,unknown
raw_all,leave_one_out,28,,34.01236978367564,34.75588921815354,-0.7435194344779035,41.71911759429862,78.78175044194266,unknown
raw_all,leave_one_out,29,,34.01236978367564,34.777189293321285,-0.7648195096456476,41.71458308443052,78.7802786834184,unknown
raw_all,leave_one_out,30,,34.01236978367564,34.597451567729124,-0.5850817840534859,41.606844244082296,78.80368351570432,unknown
raw_all,leave_one_out,31,,34.01236978367564,34.81016577988632,-0.7977959962106809,41.63733373794951,78.82454813589602,unknown
raw_all,leave_one_out,32,,34.01236978367564,33.9159248082437,0.09644497543193609,41.482844697636686,78.64482585392233,unknown
raw_all,leave_one_out,33,,34.01236978367564,33.82577965454428,0.18659012913136053,41.52881680862597,78.72445582434304,unknown
raw_all,leave_one_out,34,,34.01236978367564,33.81764778136737,0.19472200230826786,41.52850388560627,78.74422642318558,unknown
raw_all,leave_one_out,35,,34.01236978367564,33.74450599220433,0.26786379147130646,41.582309177137915,78.76998587127484,unknown
raw_all,leave_one_out,36,,34.01236978367564,34.699991161590724,-0.6876213779150859,41.56033559115528,78.73298486620233,unknown
raw_all,leave_one_out,37,,34.01236978367564,33.841774170830256,0.17059561284538205,41.12153894510703,78.66814139348257,geometric outlier
raw_all,leave_one_out,38,,34.01236978367564,33.78412020782231,0.22824957585332584,41.54866191890767,78.77804143066673,unknown
raw_all,leave_one_out,39,,34.01236978367564,34.71949437900831,-0.7071245953326724,41.78003791790506,78.88657487444716,unknown
raw_all,leave_one_out,40,,34.01236978367564,34.568359415016666,-0.5559896313410277,41.714086287553464,78.91639918284683,unknown
raw_all,leave_one_out,41,,34.01236978367564,34.393999561483795,-0.38162977780815766,41.63662132034652,78.85210367188303,unknown
raw_all,leave_one_out,42,,34.01236978367564,33.048222394290605,0.9641473893850332,41.17493968469394,78.80612099837795,unknown
raw_all,leave_one_out,43,,34.01236978367564,33.05254794739516,0.9598218362804758,40.917272065962464,78.75743839300752,geometric outlier
raw_all,leave_one_out,44,,34.01236978367564,33.31798589351561,0.6943838901600259,41.130696556329056,78.7140538403785,unknown
raw_all,leave_one_out,45,,34.01236978367564,33.3665207115892,0.6458490720864347,41.200327531918056,78.82376541525983,unknown
raw_all,leave_one_out,46,,34.01236978367564,33.5902450403801,0.42212474329554084,41.25083224549951,78.61667423085237,unknown
raw_all,leave_one_out,47,,34.01236978367564,34.35348637009503,-0.341116586419389,41.44583115291653,77.92573301051183,unknown
raw_all,leave_one_out,48,,34.01236978367564,34.5331535719469,-0.5207837882712596,41.479585683453124,77.98380626568947,unknown
raw_all,leave_one_out,49,,34.01236978367564,35.00437885441481,-0.9920090707391722,41.59925924426494,78.21500311948041,unknown
raw_all,leave_one_out,50,,34.01236978367564,34.83527514345075,-0.8229053597751133,41.47967249922527,77.22534523196987,unknown
raw_all,leave_one_out,51,,34.01236978367564,34.71982125454669,-0.7074514708710495,41.55339099399448,77.58893720857377,unknown
raw_all,leave_one_out,52,,34.01236978367564,35.53687420182683,-1.5245044181511958,41.538039184516485,77.6751164084812,unknown
raw_all,drop_top_1_residual,19,,34.01236978367564,33.103196131321674,0.9091736523539637,40.598010468174245,79.4724497696674,top residual group
raw_all,drop_top_2_residual,19 20,,34.01236978367564,34.23764953289836,-0.22527974922272165,39.66722212657464,81.29507004572108,top residual group
raw_all,drop_top_3_residual,19 20 22,,34.01236978367564,33.83602029566677,0.17634948800886718,38.422859509298746,78.35190333823633,top residual group
raw_all,drop_top_4_residual,18 19 20 22,,34.01236978367564,35.38802296477639,-1.375653181100752,37.39100669044624,72.42958931112611,top residual group
raw_all,drop_top_5_residual,18 19 20 22 37,,34.01236978367564,33.79861150208491,0.21375828159072796,36.78503815510693,72.28562416979187,top residual group
raw_all,drop_index_group,0 1 2 3 4 5 6 7 8,group_0_0_8,34.01236978367564,37.94709951671685,-3.934729733041209,42.04700818613608,74.3128072530567,unknown
raw_all,drop_index_group,9 10 11 12 13 14 15,group_1_9_15,34.01236978367564,38.80732561809916,-4.794955834423526,42.751581419689444,83.47199744784726,unknown
raw_all,drop_index_group,16 17 18 19 20 21 22 23 24,group_2_16_24,34.01236978367564,33.01846728839206,0.993902495283578,35.087879212639564,63.3485147314614,unknown
raw_all,drop_index_group,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52,group_3_25_52,34.01236978367564,19.101208663364623,14.911161120311014,28.39217097164409,73.96652763000864,possible cluster/tag movement
raw_250_350,leave_one_out,0,,34.01236978367564,34.45929252892505,-0.44692274524940956,41.76050129472414,80.21736427480519,unknown
raw_250_350,leave_one_out,1,,34.01236978367564,35.05335208034049,-1.0409822966648505,41.705718207825484,78.87334609383977,unknown
raw_250_350,leave_one_out,2,,34.01236978367564,35.18588083499674,-1.1735110513210998,41.651765702685545,78.68563791948266,unknown
raw_250_350,leave_one_out,3,,34.01236978367564,34.07533428419676,-0.0629645005211188,41.567360621910574,78.24545110848078,unknown
raw_250_350,leave_one_out,4,,34.01236978367564,35.23072576662224,-1.2183559829466049,41.61680444559404,78.64081824266077,unknown
raw_250_350,leave_one_out,5,,34.01236978367564,35.31853324093197,-1.306163457256332,41.53620359679355,78.45431666801963,unknown
raw_250_350,leave_one_out,6,,34.01236978367564,35.49295050326597,-1.4805807195903355,41.518243999323275,78.57201749103146,unknown
raw_250_350,leave_one_out,7,,34.01236978367564,35.142963409233744,-1.130593625558106,41.64358421915468,78.7003075225139,unknown
raw_250_350,leave_one_out,8,,34.01236978367564,34.99609341070159,-0.9837236270259524,41.698572051719296,79.0868931771936,unknown
raw_250_350,leave_one_out,9,,34.01236978367564,34.41222847673733,-0.3998586930616952,41.70061391594949,79.84582354862107,unknown
